building_name,city,province,region,country,window_count,window_type,access_method,service_type,frequency,labour_rate_cad,margin_pct,base_minutes_per_window,service_multiplier,access_multiplier,frequency_discount,total_labour_minutes,labour_cost_cad,materials_cost_cad,subtotal_cad,margin_amount_cad,final_price_cad,per_window_cost_cad,visits_per_year,annual_total_cad
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,monthly,22.0,40.0,4,0.55,1.4,0.8,277.2,81.31,6.5,87.82,35.13,122.94,1.37,12,1475.32
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,monthly,24.0,25.0,4,0.55,1.4,0.8,277.2,88.7,7.1,95.8,23.95,119.75,1.33,12,1437.0
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,monthly,24.0,30.0,4,0.55,1.4,0.8,277.2,88.7,7.1,95.8,28.74,124.54,1.38,12,1494.48
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,monthly,24.0,35.0,4,0.55,1.4,0.8,277.2,88.7,7.1,95.8,33.53,129.33,1.44,12,1551.97
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,monthly,24.0,40.0,4,0.55,1.4,0.8,277.2,88.7,7.1,95.8,38.32,134.12,1.49,12,1609.45
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,monthly,26.0,25.0,4,0.55,1.4,0.8,277.2,96.1,7.69,103.78,25.95,129.73,1.44,12,1556.76
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,monthly,26.0,30.0,4,0.55,1.4,0.8,277.2,96.1,7.69,103.78,31.14,134.92,1.5,12,1619.03
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,monthly,26.0,35.0,4,0.55,1.4,0.8,277.2,96.1,7.69,103.78,36.32,140.11,1.56,12,1681.3
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,monthly,26.0,40.0,4,0.55,1.4,0.8,277.2,96.1,7.69,103.78,41.51,145.3,1.61,12,1743.57
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,20.0,25.0,4,0.55,1.4,0.7,277.2,64.68,5.17,69.85,17.46,87.32,0.97,52,4540.54
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,20.0,30.0,4,0.55,1.4,0.7,277.2,64.68,5.17,69.85,20.96,90.81,1.01,52,4722.16
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,20.0,35.0,4,0.55,1.4,0.7,277.2,64.68,5.17,69.85,24.45,94.3,1.05,52,4903.78
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,20.0,40.0,4,0.55,1.4,0.7,277.2,64.68,5.17,69.85,27.94,97.8,1.09,52,5085.4
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,22.0,25.0,4,0.55,1.4,0.7,277.2,71.15,5.69,76.84,19.21,96.05,1.07,52,4994.59
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,22.0,30.0,4,0.55,1.4,0.7,277.2,71.15,5.69,76.84,23.05,99.89,1.11,52,5194.37
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,22.0,35.0,4,0.55,1.4,0.7,277.2,71.15,5.69,76.84,26.89,103.73,1.15,52,5394.16
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,22.0,40.0,4,0.55,1.4,0.7,277.2,71.15,5.69,76.84,30.74,107.58,1.2,52,5593.94
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,24.0,25.0,4,0.55,1.4,0.7,277.2,77.62,6.21,83.83,20.96,104.78,1.16,52,5448.64
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,24.0,30.0,4,0.55,1.4,0.7,277.2,77.62,6.21,83.83,25.15,108.97,1.21,52,5666.59
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,24.0,35.0,4,0.55,1.4,0.7,277.2,77.62,6.21,83.83,29.34,113.16,1.26,52,5884.53
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,24.0,40.0,4,0.55,1.4,0.7,277.2,77.62,6.21,83.83,33.53,117.36,1.3,52,6102.48
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,26.0,25.0,4,0.55,1.4,0.7,277.2,84.08,6.73,90.81,22.7,113.51,1.26,52,5902.7
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,26.0,30.0,4,0.55,1.4,0.7,277.2,84.08,6.73,90.81,27.24,118.05,1.31,52,6138.8
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,26.0,35.0,4,0.55,1.4,0.7,277.2,84.08,6.73,90.81,31.78,122.59,1.36,52,6374.91
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,exterior_only,weekly,26.0,40.0,4,0.55,1.4,0.7,277.2,84.08,6.73,90.81,36.32,127.14,1.41,52,6611.02
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,20.0,25.0,4,1.0,1.4,1.0,504.0,168.0,13.44,181.44,45.36,226.8,2.52,1,226.8
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,20.0,30.0,4,1.0,1.4,1.0,504.0,168.0,13.44,181.44,54.43,235.87,2.62,1,235.87
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,20.0,35.0,4,1.0,1.4,1.0,504.0,168.0,13.44,181.44,63.5,244.94,2.72,1,244.94
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,20.0,40.0,4,1.0,1.4,1.0,504.0,168.0,13.44,181.44,72.58,254.02,2.82,1,254.02
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,22.0,25.0,4,1.0,1.4,1.0,504.0,184.8,14.78,199.58,49.9,249.48,2.77,1,249.48
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,22.0,30.0,4,1.0,1.4,1.0,504.0,184.8,14.78,199.58,59.88,259.46,2.88,1,259.46
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,22.0,35.0,4,1.0,1.4,1.0,504.0,184.8,14.78,199.58,69.85,269.44,2.99,1,269.44
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,22.0,40.0,4,1.0,1.4,1.0,504.0,184.8,14.78,199.58,79.83,279.42,3.1,1,279.42
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,24.0,25.0,4,1.0,1.4,1.0,504.0,201.6,16.13,217.73,54.43,272.16,3.02,1,272.16
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,24.0,30.0,4,1.0,1.4,1.0,504.0,201.6,16.13,217.73,65.32,283.05,3.14,1,283.05
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,24.0,35.0,4,1.0,1.4,1.0,504.0,201.6,16.13,217.73,76.2,293.93,3.27,1,293.93
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,24.0,40.0,4,1.0,1.4,1.0,504.0,201.6,16.13,217.73,87.09,304.82,3.39,1,304.82
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,26.0,25.0,4,1.0,1.4,1.0,504.0,218.4,17.47,235.87,58.97,294.84,3.28,1,294.84
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,26.0,30.0,4,1.0,1.4,1.0,504.0,218.4,17.47,235.87,70.76,306.63,3.41,1,306.63
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,26.0,35.0,4,1.0,1.4,1.0,504.0,218.4,17.47,235.87,82.56,318.43,3.54,1,318.43
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,one_time,26.0,40.0,4,1.0,1.4,1.0,504.0,218.4,17.47,235.87,94.35,330.22,3.67,1,330.22
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,20.0,25.0,4,1.0,1.4,0.9,504.0,151.2,12.1,163.3,40.82,204.12,2.27,4,816.48
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,20.0,30.0,4,1.0,1.4,0.9,504.0,151.2,12.1,163.3,48.99,212.28,2.36,4,849.14
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,20.0,35.0,4,1.0,1.4,0.9,504.0,151.2,12.1,163.3,57.15,220.45,2.45,4,881.8
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,20.0,40.0,4,1.0,1.4,0.9,504.0,151.2,12.1,163.3,65.32,228.61,2.54,4,914.46
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,22.0,25.0,4,1.0,1.4,0.9,504.0,166.32,13.31,179.63,44.91,224.53,2.49,4,898.13
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,22.0,30.0,4,1.0,1.4,0.9,504.0,166.32,13.31,179.63,53.89,233.51,2.59,4,934.05
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,22.0,35.0,4,1.0,1.4,0.9,504.0,166.32,13.31,179.63,62.87,242.49,2.69,4,969.98
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,22.0,40.0,4,1.0,1.4,0.9,504.0,166.32,13.31,179.63,71.85,251.48,2.79,4,1005.9
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,24.0,25.0,4,1.0,1.4,0.9,504.0,181.44,14.52,195.96,48.99,244.94,2.72,4,979.78
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,24.0,30.0,4,1.0,1.4,0.9,504.0,181.44,14.52,195.96,58.79,254.74,2.83,4,1018.97
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,24.0,35.0,4,1.0,1.4,0.9,504.0,181.44,14.52,195.96,68.58,264.54,2.94,4,1058.16
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,24.0,40.0,4,1.0,1.4,0.9,504.0,181.44,14.52,195.96,78.38,274.34,3.05,4,1097.35
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,26.0,25.0,4,1.0,1.4,0.9,504.0,196.56,15.72,212.28,53.07,265.36,2.95,4,1061.42
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,26.0,30.0,4,1.0,1.4,0.9,504.0,196.56,15.72,212.28,63.69,275.97,3.07,4,1103.88
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,26.0,35.0,4,1.0,1.4,0.9,504.0,196.56,15.72,212.28,74.3,286.58,3.18,4,1146.34
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,quarterly,26.0,40.0,4,1.0,1.4,0.9,504.0,196.56,15.72,212.28,84.91,297.2,3.3,4,1188.79
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,20.0,25.0,4,1.0,1.4,0.8,504.0,134.4,10.75,145.15,36.29,181.44,2.02,12,2177.28
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,20.0,30.0,4,1.0,1.4,0.8,504.0,134.4,10.75,145.15,43.55,188.7,2.1,12,2264.37
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,20.0,35.0,4,1.0,1.4,0.8,504.0,134.4,10.75,145.15,50.8,195.96,2.18,12,2351.46
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,20.0,40.0,4,1.0,1.4,0.8,504.0,134.4,10.75,145.15,58.06,203.21,2.26,12,2438.55
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,22.0,25.0,4,1.0,1.4,0.8,504.0,147.84,11.83,159.67,39.92,199.58,2.22,12,2395.01
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,22.0,30.0,4,1.0,1.4,0.8,504.0,147.84,11.83,159.67,47.9,207.57,2.31,12,2490.81
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,22.0,35.0,4,1.0,1.4,0.8,504.0,147.84,11.83,159.67,55.88,215.55,2.4,12,2586.61
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,22.0,40.0,4,1.0,1.4,0.8,504.0,147.84,11.83,159.67,63.87,223.53,2.48,12,2682.41
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,24.0,25.0,4,1.0,1.4,0.8,504.0,161.28,12.9,174.18,43.55,217.73,2.42,12,2612.74
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,24.0,30.0,4,1.0,1.4,0.8,504.0,161.28,12.9,174.18,52.25,226.44,2.52,12,2717.25
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,24.0,35.0,4,1.0,1.4,0.8,504.0,161.28,12.9,174.18,60.96,235.15,2.61,12,2821.75
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,24.0,40.0,4,1.0,1.4,0.8,504.0,161.28,12.9,174.18,69.67,243.86,2.71,12,2926.26
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,26.0,25.0,4,1.0,1.4,0.8,504.0,174.72,13.98,188.7,47.17,235.87,2.62,12,2830.46
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,26.0,30.0,4,1.0,1.4,0.8,504.0,174.72,13.98,188.7,56.61,245.31,2.73,12,2943.68
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,26.0,35.0,4,1.0,1.4,0.8,504.0,174.72,13.98,188.7,66.04,254.74,2.83,12,3056.9
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,monthly,26.0,40.0,4,1.0,1.4,0.8,504.0,174.72,13.98,188.7,75.48,264.18,2.94,12,3170.12
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,20.0,25.0,4,1.0,1.4,0.7,504.0,117.6,9.41,127.01,31.75,158.76,1.76,52,8255.52
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,20.0,30.0,4,1.0,1.4,0.7,504.0,117.6,9.41,127.01,38.1,165.11,1.83,52,8585.74
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,20.0,35.0,4,1.0,1.4,0.7,504.0,117.6,9.41,127.01,44.45,171.46,1.91,52,8915.96
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,20.0,40.0,4,1.0,1.4,0.7,504.0,117.6,9.41,127.01,50.8,177.81,1.98,52,9246.18
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,22.0,25.0,4,1.0,1.4,0.7,504.0,129.36,10.35,139.71,34.93,174.64,1.94,52,9081.07
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,22.0,30.0,4,1.0,1.4,0.7,504.0,129.36,10.35,139.71,41.91,181.62,2.02,52,9444.31
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,22.0,35.0,4,1.0,1.4,0.7,504.0,129.36,10.35,139.71,48.9,188.61,2.1,52,9807.56
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,22.0,40.0,4,1.0,1.4,0.7,504.0,129.36,10.35,139.71,55.88,195.59,2.17,52,10170.8
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,24.0,25.0,4,1.0,1.4,0.7,504.0,141.12,11.29,152.41,38.1,190.51,2.12,52,9906.62
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,24.0,30.0,4,1.0,1.4,0.7,504.0,141.12,11.29,152.41,45.72,198.13,2.2,52,10302.89
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,24.0,35.0,4,1.0,1.4,0.7,504.0,141.12,11.29,152.41,53.34,205.75,2.29,52,10699.15
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,24.0,40.0,4,1.0,1.4,0.7,504.0,141.12,11.29,152.41,60.96,213.37,2.37,52,11095.42
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,26.0,25.0,4,1.0,1.4,0.7,504.0,152.88,12.23,165.11,41.28,206.39,2.29,52,10732.18
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,26.0,30.0,4,1.0,1.4,0.7,504.0,152.88,12.23,165.11,49.53,214.64,2.38,52,11161.46
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,26.0,35.0,4,1.0,1.4,0.7,504.0,152.88,12.23,165.11,57.79,222.9,2.48,52,11590.75
Mining Company Office - Kelly Lake Rd,Sudbury,Ontario,Northern Ontario,Canada,90,standard_single_pane,ladder,both,weekly,26.0,40.0,4,1.0,1.4,0.7,504.0,152.88,12.23,165.11,66.04,231.15,2.57,52,12020.04
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,20.0,25.0,5,0.45,2.2,1.0,693.0,231.0,18.48,249.48,62.37,311.85,2.23,1,311.85
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,20.0,30.0,5,0.45,2.2,1.0,693.0,231.0,18.48,249.48,74.84,324.32,2.32,1,324.32
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,20.0,35.0,5,0.45,2.2,1.0,693.0,231.0,18.48,249.48,87.32,336.8,2.41,1,336.8
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,20.0,40.0,5,0.45,2.2,1.0,693.0,231.0,18.48,249.48,99.79,349.27,2.49,1,349.27
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,22.0,25.0,5,0.45,2.2,1.0,693.0,254.1,20.33,274.43,68.61,343.03,2.45,1,343.03
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,22.0,30.0,5,0.45,2.2,1.0,693.0,254.1,20.33,274.43,82.33,356.76,2.55,1,356.76
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,22.0,35.0,5,0.45,2.2,1.0,693.0,254.1,20.33,274.43,96.05,370.48,2.65,1,370.48
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,22.0,40.0,5,0.45,2.2,1.0,693.0,254.1,20.33,274.43,109.77,384.2,2.74,1,384.2
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,24.0,25.0,5,0.45,2.2,1.0,693.0,277.2,22.18,299.38,74.84,374.22,2.67,1,374.22
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,24.0,30.0,5,0.45,2.2,1.0,693.0,277.2,22.18,299.38,89.81,389.19,2.78,1,389.19
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,24.0,35.0,5,0.45,2.2,1.0,693.0,277.2,22.18,299.38,104.78,404.16,2.89,1,404.16
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,24.0,40.0,5,0.45,2.2,1.0,693.0,277.2,22.18,299.38,119.75,419.13,2.99,1,419.13
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,26.0,25.0,5,0.45,2.2,1.0,693.0,300.3,24.02,324.32,81.08,405.41,2.9,1,405.41
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,26.0,30.0,5,0.45,2.2,1.0,693.0,300.3,24.02,324.32,97.3,421.62,3.01,1,421.62
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,26.0,35.0,5,0.45,2.2,1.0,693.0,300.3,24.02,324.32,113.51,437.84,3.13,1,437.84
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,one_time,26.0,40.0,5,0.45,2.2,1.0,693.0,300.3,24.02,324.32,129.73,454.05,3.24,1,454.05
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,quarterly,20.0,25.0,5,0.45,2.2,0.9,693.0,207.9,16.63,224.53,56.13,280.67,2.0,4,1122.66
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,quarterly,20.0,30.0,5,0.45,2.2,0.9,693.0,207.9,16.63,224.53,67.36,291.89,2.08,4,1167.57
Hotel - Regent Street,Sudbury,Ontario,Northern Ontario,Canada,140,double_pane,boom_lift,interior_only,quarterly,20.0,35.0,5,0.45,2.2,0.9,693.0,207.9,16.63,224.53,78.59,303.12,2.17,4,1212.47
